State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Local Government Name,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
DELTA,WARRI SOUTH,G.R.A.,10-24-05-020,OKI II,21,40,0,0,0,1,WARRI SOUTH,5.5181827,5.7409959,0.096310457,0.100199281,6.033898305,23.55932203,5.86440678,0.644067797
DELTA,WARRI SOUTH,G.R.A.,10-24-05-021,FRONT OF MAGISTRATE COURT,35,71,6,14,0,0,WARRI SOUTH,5.5183893,5.7368271,0.096314063,0.100126522,0.736842105,3,5.754385965,0.245614035
DELTA,WARRI SOUTH,G.R.A.,10-24-05-022,OPPOSITE BISHOPS COURT,13,23,6,14,0,0,WARRI SOUTH,5.5215404,5.7376598,0.09636906,0.100141055,0.75862069,3.810344828,5.655172414,0.25862069
DELTA,WARRI SOUTH,G.R.A.,10-24-05-023,POLICE CHILDREN SCHOOL,3,10,5,15,1,0,WARRI SOUTH,6.2194231,6.6938264,0.108549411,0.11682931,2.25,78.375,4.625,0.5
DELTA,WARRI SOUTH,G.R.A.,10-24-05-024,"LINK RD JUNCTION, GRA",24,80,3,25,1,0,WARRI SOUTH,5.5181827,5.7409959,0.096310457,0.100199281,2.983050847,1.86440678,4.847457627,0.372881356
DELTA,WARRI SOUTH,G.R.A.,10-24-05-025,NANA COLLEGE III,12,33,3,25,1,0,WARRI SOUTH,5.5212795,5.7401847,0.096364506,0.100185123,2.790322581,4.129032258,4.661290323,0.322580645
DELTA,WARRI SOUTH,G.R.A.,10-24-05-026,NANA COLLEGE IV,28,62,8,39,26,1,WARRI SOUTH,5.5212795,5.7401847,0.096364506,0.100185123,2.290322581,18.35483871,20.74193548,0.693548387
DELTA,WARRI SOUTH,G.R.A.,10-24-05-027,DOGHO PRY SCH III,1,1,8,39,26,1,WARRI SOUTH,5.5331737,5.756512,0.096572099,0.100470088,4.275,40.225,21.975,0.225
DELTA,WARRI SOUTH,G.R.A.,10-24-05-028,MPA II,14,51,12,33,21,1,WARRI SOUTH,5.5181827,5.7409959,0.096310457,0.100199281,6.169491525,10,15.49152542,0.644067797
DELTA,WARRI SOUTH,G.R.A.,10-24-05-029,HOSPITAL JUNCTION,35,140,3,25,1,1,WARRI SOUTH,5.5180719,5.7342604,0.096308523,0.100081724,2.472727273,7.8,4.781818182,0.763636364
DELTA,WARRI SOUTH,G.R.A.,10-24-05-030,BARRACK JUNCTION I,37,110,20,66,9,3,WARRI SOUTH,5.569226,5.746049,0.09720133,0.100287474,12.28571429,3.642857143,4.785714286,2.785714286
DELTA,WARRI SOUTH,G.R.A.,10-24-05-032,DELTA BOATYARD II,5,21,4,68,1,0,WARRI SOUTH,5.5146428,5.7376394,0.096248674,0.100140699,0.68,51.52,4.26,0.18
DELTA,WARRI SOUTH,IGBUDU,10-24-09-019,AGES SCHOOL,2,8,1,0,1,0,WARRI SOUTH,5.5259539,5.7703969,0.09644609,0.100712425,7.842105263,61.47368421,6.947368421,0.368421053
DELTA,WARRI SOUTH,IGBUDU,10-24-09-022,EDUKUGHO,32,91,2,21,5,0,WARRI SOUTH,5.5086886,5.7640127,0.096144754,0.100601,4.6,33.2,2,0.2
DELTA,WARRI SOUTH,IGBUDU,10-24-09-023,EDUKUGHO EXTENSION,6,17,0,6,0,0,WARRI SOUTH,5.5086886,5.7640127,0.096144754,0.100601,7,51.2,4,0.2
DELTA,WARRI SOUTH,IGBUDU,10-24-09-025,ILAJE QTRS,5,22,2,3,0,0,WARRI SOUTH,5.5170148,5.7622518,0.096290073,0.100570266,2,43.90909091,4.545454545,0.090909091
DELTA,WARRI SOUTH,IGBUDU,10-24-09-033,OTOBO HALL,9,40,1,6,2,0,WARRI SOUTH,5.5182467,5.7672044,0.096311574,0.100656705,6.818181818,73.63636364,4,0.545454545
DELTA,WARRI SOUTH,IGBUDU,10-24-09-038,IGBUDU 2 HALL,30,139,1,14,14,0,WARRI SOUTH,5.5182467,5.7672044,0.096311574,0.100656705,6.818181818,64.90909091,9.090909091,0.545454545
DELTA,WARRI SOUTH,IGBUDU,10-24-09-040,COLLEGE OF COMMERCE II,10,33,0,19,0,0,WARRI SOUTH,5.5543995,5.7932008,0.096942559,0.101110428,8.5,45.77777778,11.88888889,0.444444444
DELTA,WARRI SOUTH,IGBUDU,10-24-09-041,SAMSUNG PLACE DECO ROAD,53,109,0,52,0,0,WARRI SOUTH,5.5258593,5.7607709,0.096444439,0.10054442,3.766666667,17.03333333,3.833333333,0.8
DELTA,WARRI SOUTH,IGBUDU,10-24-09-042,IGBUDU PRIMARY SCHOOL III,31,66,0,29,0,1,WARRI SOUTH,5.5259539,5.7703969,0.09644609,0.100712425,8.894736842,30.94736842,8,0.684210526
DELTA,WARRI SOUTH,IGBUDU,10-24-09-045,GALAXY INT SCHOOL,28,58,0,27,1,0,WARRI SOUTH,5.5274925,5.7650311,0.096472944,0.100618774,4.96,53.64,3.8,0.68
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-019,OPEN SPACE OPPOSITE BAPTIST,23,46,0,21,0,0,WARRI SOUTH,5.5295205,5.7505475,0.096508339,0.100365988,4.317073171,60.41463415,4.951219512,0.829268293
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-020,IYATSERE HALL,30,63,4,18,6,0,WARRI SOUTH,5.5690508,5.7761908,0.097198273,0.100813548,7.259259259,58.88888889,4.037037037,0.444444444
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-021,AGBAMU HALL,20,53,0,9,11,0,WARRI SOUTH,5.5690508,5.7761908,0.097198273,0.100813548,11.40740741,68.22222222,1.148148148,0.444444444
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-022,BACK OF NGC,40,96,4,30,0,1,WARRI SOUTH,5.577097,5.7104484,0.097338705,0.099666126,1,44,5,1
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-023,OBITEOGHEYE,54,109,2,44,0,0,WARRI SOUTH,5.5636545,5.7301107,0.097104089,0.100009298,7.545454545,25,7.636363636,0.454545455
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-024,DEEPER LIFE JUNCTION,88,174,0,0,0,0,WARRI SOUTH,5.57359,5.7010293,0.097277497,0.099501732,5,42,8.666666667,0
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-025,SETRACO JUNCTION,20,61,1,18,0,0,WARRI SOUTH,5.5708827,5.6903685,0.097230245,0.099315666,9.5,77,7.5,1.5
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-026,BOUNDARY JUNCTION,23,56,2,20,0,0,WARRI SOUTH,5.5636545,5.7301107,0.097104089,0.100009298,7.545454545,51.18181818,7.636363636,0.454545455
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-028,OTSORON HALL,22,59,6,15,0,0,WARRI SOUTH,5.5690508,5.7761908,0.097198273,0.100813548,5.185185185,62,10.25925926,0.444444444
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-029,OKE STREET JUNCTION,60,151,7,47,5,0,WARRI SOUTH,5.5636545,5.7301107,0.097104089,0.100009298,2.090909091,21.72727273,2.181818182,0.454545455
DELTA,WARRI SOUTH,OBODO/OMADINO,10-24-01-030,UTUNWA HALL,121,303,2,90,4,0,WARRI SOUTH,5.5690508,5.7761908,0.097198273,0.100813548,9.333333333,15.77777778,6.111111111,0.444444444
DELTA,WARRI SOUTH,ODE-ITSEKIRI,10-24-02-016,NEW SITE OGBE,28,45,6,10,10,0,WARRI SOUTH,5.521127,5.7220845,0.096361845,0.099869215,3.888888889,62.77777778,0,0.833333333
DELTA,WARRI SOUTH,ODE-ITSEKIRI,10-24-02-017,"OROKE T/H, ODE ITSEKEIRI II",9,25,1,3,4,1,WARRI SOUTH,5.4724418,5.624767,0.095512128,0.098170704,12,18.25,6.75,0.75
DELTA,WARRI SOUTH,ODE-ITSEKIRI,10-24-02-018,OGUNAJA HALL,19,37,3,13,2,0,WARRI SOUTH,5.5207011,5.7306429,0.096354411,0.100018587,5.15,42.85,3.75,0.7
DELTA,WARRI SOUTH,ODE-ITSEKIRI,10-24-02-019,ORUGBO POSTAL AGENCY II,12,29,2,0,9,0,WARRI SOUTH,5.4724418,5.624767,0.095512128,0.098170704,10.75,22,0.5,0.5
DELTA,WARRI SOUTH,ODE-ITSEKIRI,10-24-02-020,POPO I,11,35,0,6,4,0,WARRI SOUTH,5.5255269,5.7394113,0.096438637,0.100171624,6.170212766,22.72340426,4.063829787,0.255319149
DELTA,WARRI SOUTH,ODE-ITSEKIRI,10-24-02-021,POPO II,15,37,2,6,5,0,WARRI SOUTH,5.5255269,5.7394113,0.096438637,0.100171624,4.127659574,22.72340426,3.042553191,0.255319149
DELTA,WARRI SOUTH,OKERE,10-24-08-020,UWANGUE COLLEGE III,13,66,1,10,0,1,WARRI SOUTH,5.5750672,5.6882988,0.097303279,0.099279543,9.5,89,7.5,0
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-016,ITIFO TOWN HALL,44,107,1,31,5,0,WARRI SOUTH,5.5181827,5.7409959,0.096310457,0.100199281,5.016949153,7.966101695,0.779661017,0.372881356
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-019,BY REDEEM CHURCH OLOMU,73,159,4,64,0,1,WARRI SOUTH,5.5302251,5.7386073,0.096520636,0.100157592,5.428571429,3.214285714,12.92857143,0.785714286
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-021,APALA JUNCTION GIWA AMU,151,301,5,140,6,0,WARRI SOUTH,5.5355039,5.7498213,0.096612769,0.100353313,1.466666667,58.23333333,0.466666667,0.533333333
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-022,ERHI BY GIWA AMU,46,126,0,45,0,0,WARRI SOUTH,5.535757,5.751991,0.096617186,0.100391181,3.825,32.325,4.6,0.75
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-023,OREYADE BY IDIAREGBE,57,148,2,46,7,0,WARRI SOUTH,5.5329807,5.7793659,0.096568731,0.100868964,9.35,49.7,4.05,0.6
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-024,IDIAREGBE BEHIND GREAT FRIENDSHIP,112,212,5,100,6,0,WARRI SOUTH,5.5181827,5.7409959,0.096310457,0.100199281,0.949152542,78.13559322,0.237288136,0.372881356
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-026,GIDDEL NATIONAL SCHOOL,0,2,0,0,0,0,WARRI SOUTH,5.5331737,5.756512,0.096572099,0.100470088,3.925,80.2,4.675,0.8
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-027,OMOROGIE BY ARUBAYI,98,163,1,77,7,2,WARRI SOUTH,5.5382845,5.7520772,0.096661299,0.100392686,3.088235294,11.85294118,0.294117647,1.5
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-028,POPO CLOSE EXTENSION,10,38,0,6,1,1,WARRI SOUTH,5.527787,5.7531494,0.096478083,0.100411399,4.157894737,69.73684211,3.131578947,0.315789474
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-030,TSEGBEYEN STREET,4,51,0,1,2,0,WARRI SOUTH,5.5275966,5.7507088,0.09647476,0.100368803,4.411764706,72.02941176,2.794117647,0.647058824
DELTA,WARRI SOUTH,OKUMAGBA I,10-24-11-032,EKPEN,7,26,1,1,5,0,WARRI SOUTH,5.5307078,5.7405805,0.096529061,0.100192031,8.6,75.33333333,7.2,0.533333333
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-017,OPEN SPACE OFF ESEVWODE STREET,16,38,0,9,5,0,WARRI SOUTH,5.5166667,5.75,0.096283998,0.100356432,7.842105263,37.84210526,1.157894737,0.736842105
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-018,EBURU STREET BY SLAUGHTER,43,81,0,9,5,0,WARRI SOUTH,5.5207011,5.7306429,0.096354411,0.100018587,8.3,47.05,0.6,0.7
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-020,ISAAC FOUNDATION SCHOOL EYESAN,38,71,0,34,2,0,WARRI SOUTH,5.5638638,5.7297826,0.097107742,0.100003572,9.727272727,35.90909091,5.454545455,0.454545455
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-021,OPEN SPACE IN ASHWUGURU STREET,13,25,0,12,0,0,WARRI SOUTH,5.5391264,5.7486987,0.096675993,0.10033372,4.708333333,85.25,5.708333333,0.708333333
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-022,VIKEES ACADEMY BY OMADE STREET,34,103,7,217,3,1,WARRI SOUTH,5.5428815,5.7506578,0.096741532,0.100367913,2.296296296,120.5185185,4.444444444,0.407407407
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-023,IGHOGBADU SECONDARY SCHOOL,100,253,0,12,0,0,WARRI SOUTH,5.5320132,5.7586196,0.096551845,0.100506872,3.435897436,54.1025641,4.333333333,0.615384615
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-024,GLORY LAND NURSEY AND PRIMARY SCHOOL,7,13,1,26,0,0,WARRI SOUTH,5.5267122,5.7635579,0.096459325,0.100593062,3.92,54.68,4.84,0.68
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-025,KEFE ACADEMY,0,64,1,26,0,0,WARRI SOUTH,5.5329956,5.7553736,0.096568991,0.100450219,2.815789474,55.31578947,4.631578947,0.842105263
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-026,ROYAL NURSERY AND PRIMARY SCHOOL BY OSAMEDE,27,40,1,26,0,0,WARRI SOUTH,5.5267122,5.7635579,0.096459325,0.100593062,3.92,54.68,4.84,0.68
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-027,BRIGHT HOPE SCHOOL,0,66,2,83,2,0,WARRI SOUTH,5.5326419,5.7534733,0.096562817,0.100417053,1.872340426,12.46808511,3.127659574,0.744680851
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-028,OPEN SPACE IN EYELA STREET,4,18,1,45,4,1,WARRI SOUTH,5.5391264,5.7486987,0.096675993,0.10033372,3.666666667,50.875,1.541666667,0.333333333
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-029,OPEN SPACE IN EJIKORI STREET,20,36,8,10,2,0,WARRI SOUTH,5.5391264,5.7486987,0.096675993,0.10033372,3.625,87.33333333,3.625,0.708333333
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-030,ST GEORGES CLINIC II,18,59,1,13,2,0,WARRI SOUTH,5.5241204,5.7517062,0.096414089,0.100386211,6.3,54.93333333,3.433333333,1
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-031,OPEN SPACE IN ETSEGHAN STREET,0,2,1,13,2,0,WARRI SOUTH,5.5270509,5.7563305,0.096465236,0.10046692,2.75,52.75,1.95,0.65
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-033,STANDARD INTERNATIONAL SCHOOL,48,95,3,40,3,0,WARRI SOUTH,5.5261371,5.7642871,0.096449287,0.100605789,1.653846154,36.46153846,1.038461538,0.653846154
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-034,EMEBIREN BY CORNERSTONE,43,67,7,27,2,1,WARRI SOUTH,5.5280204,5.7591567,0.096482157,0.100516247,3.425,36.9,2.6,0.375
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-035,OKUMAGBA ESTATE PLAZA,18,90,1,13,2,0,WARRI SOUTH,5.5298514,5.7426188,0.096514114,0.100227606,6.75,53.8,8.15,0.4
DELTA,WARRI SOUTH,OKUMAGBA II,10-24-12-037,OPEN SPACE IN MADUKU STREET,53,100,1,51,0,0,WARRI SOUTH,5.5391264,5.7486987,0.096675993,0.10033372,3.666666667,44.625,5.708333333,0.708333333
DELTA,WARRI SOUTH,PESSU,10-24-07-016,TWINKLE STAR,0,56,0,0,0,0,WARRI SOUTH,5.5636545,5.7301107,0.097104089,0.100009298,9.727272727,73,7.636363636,0.454545455
DELTA,WARRI SOUTH,PESSU,10-24-07-020,INYC BY ODION RD,0,20,0,0,0,0,WARRI SOUTH,5.5088238,5.7530736,0.096147113,0.100410076,3.333333333,35.16666667,4,0
DELTA,WARRI SOUTH,UGBUWANGUE/EKUREDE-ITSEKIRI,10-24-04-017,OTONLOYE HALL,18,69,2,14,0,0,WARRI SOUTH,5.4212172,6.1314642,0.09461809,0.107014238,28.8,1.4,36.8,0.2
DELTA,WARRI SOUTH,UGBUWANGUE/EKUREDE-ITSEKIRI,10-24-04-020,AGBEYEGBE HALL,136,265,0,74,0,0,WARRI SOUTH,5.521127,5.7220845,0.096361845,0.099869215,10.22222222,4.777777778,10.55555556,0.833333333
DELTA,WARRI SOUTH,UGBUWANGUE/EKUREDE-ITSEKIRI,10-24-04-021,"OPEN SQUARE, AJAMIMOGHA",11,37,4,7,0,0,WARRI SOUTH,5.5258309,5.7355884,0.096443943,0.100104902,4.52,38.96,9.08,0.6
DELTA,WARRI SOUTH,UGBUWANGUE/EKUREDE-ITSEKIRI,10-24-04-029,EMIKO CLOSE,35,75,0,30,4,0,WARRI SOUTH,5.5272702,5.729209,0.096469064,0.099993561,7.384615385,32.69230769,1.615384615,0.846153846
DELTA,WARRI SOUTH  WEST,AKPIKPA,10-25-06-010,BEYEGHA QUARTERS,13,473,7,1,0,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,6.948275862,9.327586207,10,0.137931034
DELTA,WARRI SOUTH  WEST,AKPIKPA,10-25-06-011,EYENUBERU QUARTERS,17,580,10,3,3,0,WARRI SOUTH  WEST,5.5181827,5.7409959,0.096310457,0.100199281,4.13559322,20.50847458,2.813559322,0.372881356
DELTA,WARRI SOUTH  WEST,AKPIKPA,10-25-06-013,ODOME QUARTERS,10,281,3,3,3,1,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,11.01724138,7.293103448,6.948275862,0.879310345
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-023,OGEH IDUMU TOWN HALL,34,394,9,5,11,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,4.913793103,5.25862069,1.189655172,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-024,IGBANI IDUMU TOWN HALL,42,418,14,14,14,0,WARRI SOUTH  WEST,5.5543995,5.7932008,0.096942559,0.101110428,5.888888889,50.91666667,2.5,0.444444444
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-025,AGBO IDUMU TOWN HLL,27,409,3,16,9,1,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,11.01724138,5.931034483,0.844827586,0.879310345
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-026,IVA IDUMU TOWN HALL,41,444,3,16,9,1,WARRI SOUTH  WEST,5.5543995,5.7932008,0.096942559,0.101110428,5.416666667,48.86111111,2.638888889,0.583333333
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-027,JEIJEI WARE HALL KURUTIE,20,509,0,10,9,1,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,14.06896552,0.172413793,0.844827586,0.879310345
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-030,"TERE WARE HALL,KURUTIE",15,503,2,1,12,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,12.03448276,9.327586207,2.206896552,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-032,"IROKO-AMA,PEREZ OWE I LORE GENE,ITORIGBENE/AMAGBENE HALL, KURUTIE",21,507,0,14,7,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,14.06896552,3.896551724,2.879310345,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-033,"WULU WARE/AMA WARE TOWN HALL, KURUTIE",15,507,0,7,8,0,WARRI SOUTH  WEST,42.2604254,-72.2424544,0.737583567,-1.260868689,,,,
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-034,"OWEIZIDE G.E/MARITIME UNIVERSITY, KURUTIE",20,750,0,9,10,0,WARRI SOUTH  WEST,5.6192018,5.4067177,0.098073573,0.094365026,9.833333333,6,37.5,0
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-035,"AYEBIBODEGBENE,LAKUMORGBENE/SENGBENE HALL, KURUTIE",13,750,1,5,6,1,WARRI SOUTH  WEST,5.5181827,5.7409959,0.096310457,0.100199281,5.016949153,18.47457627,0.237288136,0.644067797
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-036,ETIBO TOWN HALL,35,491,6,5,18,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,7.965517241,5.25862069,8.310344828,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-037,ARUKU IDUMU PLAYGROUNG,38,518,10,11,17,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,3.896551724,0.844827586,7.293103448,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-038,INIKOROGHA PRIMARY SCHOOL,70,663,19,0,45,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,5.25862069,10.34482759,35.77586207,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-039,EDIABU-MAPRIMARY SCHOOL,29,563,2,22,5,0,WARRI SOUTH  WEST,5.5425104,5.731532,0.096735055,0.100034105,3.3,44.7,4.5,0.3
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-040,JONES CREEK TOWN HALL,16,630,2,4,9,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,12.03448276,6.275862069,0.844827586,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-040,JONES CREEK TOWN HALL,16,630,2,4,9,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,12.03448276,6.275862069,0.844827586,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-062,JONES CREEK TOWN HALL,17,720,2,14,1,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,12.03448276,3.896551724,8.982758621,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-062,JONES CREEK TOWN HALL,17,720,2,14,1,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,12.03448276,3.896551724,8.982758621,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-045,IBU IDUMU TOWN HALL,33,523,3,6,24,0,WARRI SOUTH  WEST,5.5583443,5.7801309,0.097011409,0.100882315,12.85294118,91.58823529,0.323529412,0.794117647
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-046,NIGERIAN MARITIME UNIVERSITY OKERENKOKO,51,750,7,20,16,0,WARRI SOUTH  WEST,5.6192018,5.4067177,0.098073573,0.094365026,1.666666667,6.833333333,30.5,0
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-047,OKERENKOKO AZAMA TOWN HALL,23,750,3,5,15,0,WARRI SOUTH  WEST,5.4896273,5.7563451,0.095812071,0.100467175,20.25,27.91666667,9.416666667,0.208333333
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-048,DEBEAMA COMMUNITY SQUARE,19,750,2,3,14,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,12.03448276,7.293103448,4.24137931,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-049,OKOYITORU TOWN HALL,55,466,36,13,6,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,22.55172414,2.879310345,3.896551724,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-050,OKERENKOKO SECONDARY SCHOOL,27,408,14,8,2,0,WARRI SOUTH  WEST,5.6192018,5.4067177,0.098073573,0.094365026,6.5,7.166666667,46.83333333,0
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-051,BIBOPRE TOWN HALL,31,421,19,2,10,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,5.25862069,8.310344828,0.172413793,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-052,PEPE-AMA PRIMARY SCHOOL,23,326,1,12,9,0,WARRI SOUTH  WEST,5.5267122,5.7635579,0.096459325,0.100593062,3.92,69.24,4.52,0.68
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-053,AGUGU IDUMU TOWN HALL,37,456,0,0,0,0,WARRI SOUTH  WEST,5.5543995,5.7932008,0.096942559,0.101110428,8.5,65.30555556,11.88888889,0.444444444
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-056,TUBUGBENE TOWN HALL,2,643,0,1,1,0,WARRI SOUTH  WEST,5.5543995,5.7932008,0.096942559,0.101110428,8.5,64.27777778,10.86111111,0.444444444
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-058,IKPARAGBENE/OLUPUWEI/WONEHGHENGBENE HALL,23,750,1,11,10,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,13.05172414,0.844827586,0.172413793,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-059,OKIRI IDUMU TOWN HALL,9,491,0,3,6,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,14.06896552,7.293103448,3.896551724,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-060,ELIE IDUMU TOWN HALL,34,750,0,13,18,0,WARRI SOUTH  WEST,5.5407505,5.7402173,0.096704339,0.100185692,5.043478261,59.34782609,11.91304348,0.434782609
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-063,IGBOBALON/BINIGBENE/KOROKIRI PRIMARY SCHOOL,6,750,0,0,6,0,WARRI SOUTH  WEST,5.5259759,5.7188377,0.096446474,0.099812547,10.76923077,106.1538462,5.461538462,1.076923077
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-064,LOLOMU ZION TOWN HALL,14,612,0,9,5,0,WARRI SOUTH  WEST,5.5543995,5.7932008,0.096942559,0.101110428,8.5,56.05555556,6.75,0.444444444
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-066,OGEH COMMUNITY PLAYGROUND,22,246,2,12,3,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,12.03448276,1.862068966,6.948275862,0.137931034
DELTA,WARRI SOUTH  WEST,GBARAMATU,10-25-04-067,IGOBA PRIMARY SCHOOL,5,16,0,0,0,0,WARRI SOUTH  WEST,5.5787051,5.435853,0.097366772,0.094873533,14.06896552,10.34482759,10,0.137931034
DELTA,WARRI SOUTH  WEST,ISABA,10-25-02-009,BERIBEGBENE,13,445,4,2,7,0,WARRI SOUTH  WEST,5.5181827,5.7409959,0.096310457,0.100199281,1.966101695,21.52542373,1.254237288,0.372881356
DELTA,WARRI SOUTH  WEST,ISABA,10-25-02-010,ODIBOWEIGBENE,20,442,2,10,8,0,WARRI SOUTH  WEST,5.5181827,5.7409959,0.096310457,0.100199281,4,13.38983051,2.271186441,0.372881356
DELTA,WARRI SOUTH  WEST,ISABA,10-25-02-011,OGODOGBENE,17,454,3,9,5,0,WARRI SOUTH  WEST,5.5181827,5.7409959,0.096310457,0.100199281,2.983050847,14.40677966,0.779661017,0.372881356
DELTA,WARRI SOUTH  WEST,ISABA,10-25-02-012,OKUGBOUGBENE,35,574,6,3,18,0,WARRI SOUTH  WEST,5.5181827,5.7409959,0.096310457,0.100199281,0.06779661,20.50847458,12.44067797,0.372881356
