State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP
OSUN,IFEDAYO,AWORO/OKE-ILA RURAL,29-12-06-002,OKE-ILA GRAMMAR SCHOOL II,129,226,38,1,86,0
OSUN,IFEDAYO,AWORO/OKE-ILA RURAL,29-12-06-004,EJIFUNMI MARKET CENTRE,105,183,0,0,0,0
OSUN,IFEDAYO,AWORO/OKE-ILA RURAL,29-12-06-005,ILUPEJU PRY. SCHOOL,101,196,41,0,58,0
OSUN,IFEDAYO,AWORO/OKE-ILA RURAL,29-12-06-006,DISPENSARY AYEDAADE,102,221,37,0,64,0
OSUN,IFEDAYO,AWORO/OKE-ILA RURAL,29-12-06-007,ENSINKIN VILLAGE,59,130,15,0,35,0
OSUN,IFEDAYO,ASAONI,29-12-07-001,OKE AFIN MARKET  I,146,282,68,0,72,0
OSUN,IFEDAYO,ASAONI,29-12-07-002,OKE AFIN MARKET  II,96,283,22,2,67,0
OSUN,IFEDAYO,ASAONI,29-12-07-003,OKE YARD ORA I,80,183,33,0,45,0
OSUN,IFEDAYO,ASAONI,29-12-07-004,OKE YARD ORA II,39,77,21,2,16,0
OSUN,IFEDAYO,ASAONI,29-12-07-005,AGBUGBURU JUNCTION,91,219,51,3,37,0
OSUN,IFEDAYO,ASAONI,29-12-07-006,ORA GRAMMAR SCHOOL,219,419,74,4,134,0
OSUN,IFEDAYO,ASAONI,29-12-07-007,MATERNITY CENTRE ORA,145,346,57,2,82,0
OSUN,IFEDAYO,CO-OPERATIVE,29-12-08-001,OKE ALAFA BUS STOP I,158,318,72,6,79,0
OSUN,IFEDAYO,CO-OPERATIVE,29-12-08-002,OKE ALAFA BUS STOP II,131,297,53,7,70,0
OSUN,IFEDAYO,CO-OPERATIVE,29-12-08-003,WII MARKET SQUARE ORA I,192,364,57,3,131,0
OSUN,IFEDAYO,CO-OPERATIVE,29-12-08-004,WII  MARKET SQUARE ORA II,162,372,0,0,0,0
OSUN,IFEDAYO,CO-OPERATIVE,29-12-08-005,WII  MARKET SQUARE ORA III,138,286,48,1,87,0
OSUN,IFEDAYO,AKESIN,29-12-09-001,OKE AGBALA K.S.  II,124,271,35,1,85,0
OSUN,IFEDAYO,AKESIN,29-12-09-002,ODOMIJA COMPOUND,146,295,50,3,91,0
OSUN,IFEDAYO,AKESIN,29-12-09-004,ORA R. C. M. PRY. SCHOOL II,123,227,33,2,84,0
OSUN,IFEDAYO,AKESIN,29-12-09-005,ORA R. C. M.  PRY. SCHOOL III,128,229,45,2,78,0
OSUN,IFEDAYO,AKESIN,29-12-09-006,ARIYO  COMPOUND,101,229,39,1,59,0
OSUN,IFEDAYO,TEMIDIRE,29-12-10-001,"L.A. PRY. SCHOOL, ORA I",126,250,51,0,71,0
OSUN,IFEDAYO,TEMIDIRE,29-12-10-002,"L.A. PRY SCHOOL, ORA II",149,292,38,2,107,0
OSUN,IFEDAYO,TEMIDIRE,29-12-10-003,"COMM. PRY. SCHOOL, I TEMIDIRE",46,120,17,0,29,0
OSUN,IFEDAYO,TEMIDIRE,29-12-10-005,ST. STEPHEN PRY. SCHOOL,144,262,49,3,91,0
OSUN,IFE EAST,MOORE,29-13-01-001,IFE CITY COLLEGE I ILESHA ROAD,325,910,146,87,77,2
OSUN,IFE EAST,MOORE,29-13-01-002,IFE CITY COLLEGE II ILESHA ROAD,266,750,116,58,72,4
OSUN,IFE EAST,MOORE,29-13-01-003,"ST. GABRIEL PRY. SCHOOL, I MOORE",239,750,117,23,81,3
OSUN,IFE EAST,MOORE,29-13-01-004,ST. GABRIEL PRY. SCHOOL II MOORE,251,777,126,27,86,0
OSUN,IFE EAST,MOORE,29-13-01-005,"L.A. PRY. SCHOOL, IJIO, OJA IFE",340,838,206,11,101,0
OSUN,IFE EAST,MOORE,29-13-01-007,"C. A. C. PRY. SHOOL, OBALURU VILLAGE",115,302,61,1,49,0
OSUN,IFE EAST,MOORE,29-13-01-008,"ABA OMPETU, OMPETU VILLAGE",69,227,39,1,23,0
OSUN,IFE EAST,MOORE,29-13-01-010,"OPA  AREA, ILESHA ROAD",428,1408,201,83,117,0
OSUN,IFE EAST,ILODE  I,29-13-02-001,"ENUWA SQUARE, PALACE FRONTAGE",304,966,116,8,177,0
OSUN,IFE EAST,ILODE  I,29-13-02-002,"ST. JOHN'S PRY. SCHOOL I, OKE ATAN",295,875,170,12,102,2
OSUN,IFE EAST,ILODE  I,29-13-02-004,"AKODI OSUOGUN, OJA IFE AREA",323,958,162,14,130,0
OSUN,IFE EAST,ILODE  I,29-13-02-005,"ALL SAINTS PRY. SCHOOL, ILODE",232,750,108,6,109,0
OSUN,IFE EAST,ILODE  I,29-13-02-006,"AKODI AJAMOPO, AJAMOPO",268,844,149,8,95,0
OSUN,IFE EAST,ILODE  I,29-13-02-007,AKODI JETAO OPP. ENUWA SQUARE,241,587,0,10,0,0
OSUN,IFE EAST,ILODE  I,29-13-02-008," OBAWARA, OFF ILODE",293,890,185,10,86,1
OSUN,IFE EAST,ILODE  II,29-13-03-001,"CATHOLIC TECHNICAL COLLEGE, ILODE",342,974,180,29,109,2
OSUN,IFE EAST,ILODE  II,29-13-03-002,"LOCAL AUTHORIY PRY. SCHOOL, MOSARAJO VILLAGE",137,300,83,7,42,1
OSUN,IFE EAST,ILODE  II,29-13-03-006,"OONI GIRLS' HIGH SCHOOL, OKE-OGBO",431,1125,182,45,146,3
OSUN,IFE EAST,ILODE  II,29-13-03-007,"LOCAL AUTHORITY PRY. SCHOOL ILODE, IFEWARA ROAD",331,934,174,23,125,0
OSUN,IFE EAST,OKEREWE  I,29-13-04-001,"ST. PHILIPS PRY. SCHOOL I, AYETORO",214,750,101,23,81,0
OSUN,IFE EAST,OKEREWE  I,29-13-04-004,"C.A.C PRY. SCHOOL II, ILORO",232,782,111,14,67,0
OSUN,IFE EAST,OKEREWE  I,29-13-04-005,"A.U.D GRAMMAR SCHOOL, ILORO",412,1417,0,0,0,0
OSUN,IFE EAST,OKEREWE  I,29-13-04-007,"AKODI ADAGBA, ADEGOKE STREET",295,819,108,21,142,0
OSUN,IFE EAST,OKEREWE  I,29-13-04-008,"AKODI JAARAN, OKE-SODA",189,795,118,5,60,0
OSUN,IFE EAST,OKEREWE  I,29-13-04-010,"THE APOSTOLIC PRY. SCHOOL, OKE-SODA",289,924,163,7,105,2
OSUN,IFE EAST,OKEREWE  II,29-13-05-004,"AKODI WUNMONIJE, OTUTU AREA",227,704,151,5,61,0
OSUN,IFE EAST,OKEREWE  II,29-13-05-005,AKODI LADELATAN LAFOGIDO STREET,240,717,107,4,103,1
OSUN,IFE EAST,OKEREWE  II,29-13-05-006,"AKODI OKITI, GBODO STREET",212,868,142,2,55,0
OSUN,IFE EAST,OKEREWE  II,29-13-05-008,"AKODI AGIDI II, AJAMOPO STREET",277,889,142,2,55,0
OSUN,IFE EAST,OKEREWE  II,29-13-05-009,"P.S.P. PRY. SCHOOL, EDENA STREET",212,760,0,0,0,0
OSUN,IFE EAST,OKEREWE  III,29-13-06-001,"ST. PETERS GRAM. SCHOOL, ONDO ROAD",273,1196,116,16,127,0
OSUN,IFE EAST,OKEREWE  III,29-13-06-003,"AKODI LOWA OMISORE, OGBON-OYA",270,932,157,11,78,1
OSUN,IFE EAST,OKEREWE  III,29-13-06-004,"COKER MEM. PRY. SCHOOL, EREFE VILLAGE",218,750,123,19,62,0
OSUN,IFE EAST,OKEREWE  III,29-13-06-005,"AGIDI ARUBIDI, OKE AYETORO JUNCTION",228,750,144,8,69,2
OSUN,IFE EAST,OKEREWE  III,29-13-06-006,"ST. PHILIPS GRA SCHOOL, I, ARUBIDI",178,567,66,9,94,0
OSUN,IFE EAST,OKEREWE  III,29-13-06-007,"ST. PHILIPS GRA. SCHOOL, II, ARUBIDI",211,646,109,7,88,0
OSUN,IFE EAST,OKEREWE  III,29-13-06-008,"IFELODUN COMM. PRY. SCHOOL, ONDO ROAD",385,1416,180,42,155,0
OSUN,IFE EAST,OKEREWE  III,29-13-06-010,"AKODI, GIDIOGBO, GIDIOGBO COMPOUND",259,598,121,7,124,0
OSUN,IFE EAST,YEKEMI,29-13-07-001,"COMM. SCHOOL I, YEKEMI VILLAGE",197,526,64,8,77,0
OSUN,IFE EAST,YEKEMI,29-13-07-002,"COMM. SCHOOL II, YEKEMI VILLAGE",258,760,123,11,95,1
OSUN,IFE EAST,YEKEMI,29-13-07-003,"AYEKOKA MATERNITY CENTRE, AYEKOKA",234,636,112,6,86,1
OSUN,IFE EAST,YEKEMI,29-13-07-004,"ST. JOHN'S PRY. SCHOOL, WANIKIN/ELEJA",299,866,87,4,188,1
OSUN,IFE EAST,YEKEMI,29-13-07-006,"IYAN FOWOROGI PRY. SCHOL, IYAN FOWOROGI",282,801,171,25,63,3
OSUN,IFE EAST,YEKEMI,29-13-07-007,"IDU/ELESIN PETESI/ORISUNBARE, IDU ELESIN VILLAGE",178,481,106,15,48,0
OSUN,IFE EAST,YEKEMI,29-13-07-008,"ST. PHILIP'S PRY. SCHOOL, AGANRAN ",221,596,78,25,106,0
OSUN,IFE EAST,MODAKEKE I,29-13-08-001,R.C.M. IRAYE,230,897,117,18,74,1
OSUN,IFE EAST,MODAKEKE I,29-13-08-002,"L.A. PRY. SCHOOL, AMUDA OBA",250,750,184,7,45,2
OSUN,IFE EAST,MODAKEKE I,29-13-08-003,"T.A.C. PRY. SCHOL, EGBEDORE",194,750,118,3,58,1
OSUN,IFE EAST,MODAKEKE I,29-13-08-004,SALVATION ARMY PRY. AJE ROAD,287,927,155,9,109,0
OSUN,IFE EAST,MODAKEKE I,29-13-08-005,"COMM. GRAMMAR SCHOOL, TORO ROAD",380,1639,234,26,72,2
OSUN,IFE EAST,MODAKEKE I,29-13-08-006,"BOOSA MARKET, BOOSA MARKET",276,1196,195,3,64,0
OSUN,IFE EAST,MODAKEKE I,29-13-08-007,"SALEM BAP. PRY. SCHOOL, IRAYE AREA",212,750,128,16,47,0
OSUN,IFE EAST,MODAKEKE I,29-13-08-008,"ST. STEPHEN 'C' PRY. SCHOOL, ADEOWO",416,1573,252,23,81,2
OSUN,IFE EAST,MODAKEKE I,29-13-08-009,"KAJOLA AREA, KAJOLA",206,761,124,11,40,0
OSUN,IFE EAST,MODAKEKE  II,29-13-09-001,AKEREDOLU AREA ILE EPO,247,750,160,8,64,1
OSUN,IFE EAST,MODAKEKE  II,29-13-09-002,AKODI ONILE ARAN ,229,750,119,0,92,0
OSUN,IFE EAST,MODAKEKE  II,29-13-09-003,ST. STEPHEN 'B' FAMIA ROAD,215,750,136,11,34,0
OSUN,IFE EAST,MODAKEKE  II,29-13-09-004,"HOLY SAVIOUR'S PRY. SCHOOL, OKE TUBU",561,2503,279,31,120,0
OSUN,IFE EAST,MODAKEKE  II,29-13-09-005,"ST. STEPHEN 'A' PRY. SCHOOL, ITASIN AREA",268,761,0,0,0,0
OSUN,IFE EAST,MODAKEKE  II,29-13-09-006,"OLORUNSOGO, OLORUNSOGO AREA",204,750,138,16,30,0
OSUN,IFE EAST,MODAKEKE  II,29-13-09-007,"CUSTOMARY COURT, OPP. OGUNSUA'S PALACE",288,940,186,8,43,2
OSUN,IFE EAST,MODAKEKE  II,29-13-09-008,"BAPTIST PRY. SCHOOL, ITAMERIN",223,750,136,3,68,2
OSUN,IFE EAST,MODAKEKE  II,29-13-09-009,"PRY. HEALTH CENTRE  I, OKE BODE",242,902,177,10,23,0
OSUN,IFE EAST,MODAKEKE  II,29-13-09-010,"PRY. HEALTH CENTRE,  II, OKE BODE",259,775,175,15,45,1
OSUN,IFE EAST,MODAKEKE  III,29-13-10-001,"OGUNSUA GRAM. SCHOOL, ESUYARE",498,2096,292,43,137,0
OSUN,IFE EAST,MODAKEKE  III,29-13-10-002,"AKODI IJEDU I, IJEDU AREA",198,750,0,0,0,0
OSUN,IFE EAST,MODAKEKE  III,29-13-10-003,"AKODI IJEDU  II, IJEDU AREA",216,750,154,6,45,0
OSUN,IFE EAST,MODAKEKE  III,29-13-10-004,"C.A.C PRY. SCHOOL, ONDO ROAD",428,1964,0,0,0,0
OSUN,IFE EAST,MODAKEKE  III,29-13-10-005,"COMM. PRY SCHOOL, OKE-OLA  I",244,804,140,16,65,0
OSUN,IFE EAST,MODAKEKE  III,29-13-10-006,AKODI BADA AKARABATA,234,817,119,19,83,0
OSUN,IFE EAST,MODAKEKE  III,29-13-10-007,"APOSTOLIC PRY. SCHOOL, JAGUNADADO",216,750,98,2,74,1
OSUN,IFE EAST,MODAKEKE  III,29-13-10-008,OLUKADE ALAPATA,217,770,137,10,53,0
OSUN,IFE EAST,MODAKEKE  III,29-13-10-009,"COOPERATIVE BUILDING, AJIGBONA",188,750,130,10,41,0
OSUN,IFELODUN,EESA IKIRUN,29-14-01-001,"OKE IROKO ST/ALL SAINTS PRY. SCHOOL,, IKIRUN",371,858,150,0,211,0
OSUN,IFELODUN,EESA IKIRUN,29-14-01-002,"OKE IROKO ST./BAPTIST DAY SCHOOL, IKIRUN",328,819,184,4,129,0
OSUN,IFELODUN,EESA IKIRUN,29-14-01-004,OPEN SPACE IN OJA OKE/OJA OKE,238,760,126,3,96,0
OSUN,IFELODUN,EESA IKIRUN,29-14-01-006,AGBOJARI'S COMPOUND/AGBAJARI,211,663,0,0,0,0
OSUN,IFELODUN,EESA IKIRUN,29-14-01-007,OJUDE OLUAWO,275,681,123,0,114,0
OSUN,IFELODUN,EESA IKIRUN,29-14-01-008,EESA SQUARE,159,552,51,1,97,0
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-001,"OLD IRAGBIJI ROAD/AFRICAN CHURCH, GRAMM. SCHOOL, IKIRUN",317,855,152,9,147,1
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-003,AMOLA'S COMPOUND/AMOLA,300,868,152,0,137,0
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-004,IDI OSE/IDI OSE,261,728,122,1,135,0
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-005,ELEMO'S COMPOUND/ELEMO,277,705,140,2,125,0
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-008,OYO SQUARE/OYO SQUARE,152,456,70,1,80,0
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-002,SCHOOL PREMISES/CAC PRY. SCHOOL I,336,855,142,4,176,0
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-003,SCHOOL PREMISES/CAC PRY. SCHOOL II,332,968,128,4,188,0
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-004,SCHOOL PREMISES/N.U.D. PRY. SCHOOL I,270,762,129,4,135,0
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-007,ANLAMOLE SQUARE/AGBALEKE,316,778,137,0,176,0
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-009,EYINLOKO COMPOUND/ EYINLOMO/ FEKETE/ EBIPOLOGBA,267,966,113,0,129,0
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-001,"OKE AFO/METHODIST PRY. SCHOOL, IKIRUN",251,750,93,0,156,0
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-006,ADEYEMI MARKET/ADEYEMI MARKET SQUARE,272,776,125,3,113,0
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-007,ELEMO SQUARE/ ELEMO SQUARE,260,755,139,1,114,0
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-008,AREFONTA AREA/AREFONTA,282,750,100,0,180,0
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-001,"DAGBOLU/L.A. SCHOOL, DAGBOLU I",168,769,0,0,0,0
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-003,FED. GOVT. COLLEGE IKIRUN,282,750,111,7,141,0
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-004,OLUODE MARKET SQUARE,119,291,45,0,70,0
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-006,D.T.C IKIRUN,259,821,112,9,131,0
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-007,SEKE VILLAGE/SIMO PRY. SCHOOL,271,699,131,0,136,0
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-001,TOWN HALL/TOWN/COURT HALL,197,571,85,2,88,0
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-002,NIFAAJI HOTEL/ NIFAAJI,292,848,135,1,149,0
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-003,POST OFFICE PREMISES/POST OFFICE,280,779,140,1,133,2
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-004,OJUDE ARO/OJUDE ARO,256,818,109,1,109,0
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-007,ILORIN MOTOR PARK/ILORIN MOTOR PARK/ AKINORUN GRAMMAR SCHOOL,369,892,143,0,204,0
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-008,AJELE'S COMPOUND/AJELE,338,840,141,3,149,1
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-001,ESORUN SQUARE I,351,965,186,6,191,0
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-002,ESORUN SQUARE II,225,621,129,2,77,0
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-005,SAVIOUR'S PRY. SCHOOL II,195,561,83,3,97,0
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-006,OJA BAALE/OJA BAALE,294,760,167,2,119,0
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-007,OLUKOLO/ST. PAUL'S SCH. IKIRUN,310,822,136,4,162,0
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-008,ADEJI/IGBO-ILE I,373,928,215,0,143,0
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-001,"IRAGBIJI RD., IKIRUN/HOLY MICHAEL PRY. SCH I",265,750,0,0,0,0
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-003,"OLONDE COMP. IKIRUN/OLONDE, IKIRUN",293,820,128,3,149,0
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-006,IDI ESU SHRINE/IDI ESU I,284,659,176,8,93,1
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-007,IDI ESU SHRINE/IDI ESU II,219,649,97,7,96,0
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-009,OKE AGBON,322,843,147,16,134,0
OSUN,IFELODUN,IBA  I,29-14-09-001,IBA  OPEN SPACE/RCM I,197,511,49,1,144,0
OSUN,IFELODUN,IBA  I,29-14-09-004,OJA OBADA/OJA OBADA II,184,412,70,2,71,0
OSUN,IFELODUN,IBA  I,29-14-09-005,SCHOOL PREMISES/JEHOVAH JIRE,242,657,89,1,137,0
OSUN,IFELODUN,IBA  II,29-14-10-001,OPEN SPACE IBA/ST PETER'S SCHOOL  I,103,322,52,0,44,0
OSUN,IFELODUN,IBA  II,29-14-10-002,IBA/ST. PETERS SCHOOL IBA I,90,357,39,2,48,0
OSUN,IFELODUN,IBA  II,29-14-10-003,IBA/ST. PETER'S SCHOOL IBA II,143,418,62,1,75,0
OSUN,IFELODUN,IBA  II,29-14-10-004,GAA LAMBE,122,355,40,3,77,0
OSUN,IFELODUN,IBA  II,29-14-10-006,OJOMU COMPOUND,148,397,55,0,85,0
OSUN,IFELODUN,IBA  II,29-14-10-007,ALAARO / ALAARO,156,381,31,6,115,0
OSUN,IFELODUN,OBAGUN,29-14-11-001,IREE ROAD/MATERNITY,256,601,104,3,140,0
OSUN,IFELODUN,OBAGUN,29-14-11-003,"OBAAGUN/ST. MICHAEL PRY. SCH., II",173,456,70,3,85,0
OSUN,IFELODUN,OBAGUN,29-14-11-004,AOGUN'S COMPOUND/AOGUN/BABER CENTRE,311,766,191,3,113,0
OSUN,IFELODUN,OBAGUN,29-14-11-005,OBAAGN/COURT HALL OBAAGUN I,304,750,100,3,163,0
OSUN,IFELODUN,OBAGUN,29-14-11-006,EESA SQUARE/EESA SQUARE I,258,584,102,8,144,0
OSUN,IFELODUN,OBAGUN,29-14-11-007,EESA SQUARE/EESA SQUARE II,142,479,54,0,87,0
OSUN,IFELODUN,OBAGUN,29-14-11-008,OKE SUURU OBAAGUN,318,823,97,3,214,0
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-003,"EKO ENDE/ST ANDREW'S SCHOOL, EKO ENDE",206,528,83,0,110,0
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-004,ALONG ORE/EKE ENDE HIGH SCHOOL,234,599,86,0,136,1
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-005,OSOLO SQUARE/OSOLO SQUARE I,239,527,105,0,126,0
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-006,OSOLO SQUARE/OSOLO SQUARE II,207,565,80,1,122,0
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-007,OLUFI VILLAGE/OLUFI VILLAGE,204,511,90,0,113,0
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-008,EKOAJALA/ST. MICHAEL,122,409,43,4,71,0
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-009,EKO AJALA/DISPENSARY,117,323,46,5,61,0
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-010,EKO AJALA/BAALE SQUARE,154,382,41,0,110,0
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-001,"ST. JOHN'S SCHOOL I, ASIPA",345,903,159,11,150,0
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-002,"ST. JOHN'S SCHOOL II, ASIPA",135,439,54,5,68,0
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-003,"POST OFFICE, ASIPA",267,728,113,2,140,0
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-004,"TOWN HALL, ASIPA",296,771,131,6,128,0
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-005,OGUNDIJO VILLAGE,129,344,62,0,62,0
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-006,TOWN HALL AKINLALU,180,750,71,1,103,0
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-007,"ST. STEPHEN'S SCHOOL, AKINLALU",305,750,177,5,109,1
OSUN,IFE NORTH,EDUNABON  I,29-15-02-001,"COUNCIL HALL, EDUNABON",260,742,81,9,156,0
OSUN,IFE NORTH,EDUNABON  I,29-15-02-003,"L.A. SCHOOL, EDUNABON",287,750,79,5,194,0
OSUN,IFE NORTH,EDUNABON  I,29-15-02-006,TONKERE ORILE/IDI OGBAGBA,91,207,34,0,57,0
OSUN,IFE NORTH,EDUNABON  I,29-15-02-007,OLOBA/BALOGUN,101,241,0,0,0,0
OSUN,IFE NORTH,EDUNABON  I,29-15-02-008,ABOJO VILLAGE,82,184,22,0,56,0
OSUN,IFE NORTH,EDUNABON  I,29-15-02-009,"C.A.C. SCHOOL, EDUNABON  I",151,559,58,1,83,0
OSUN,IFE NORTH,EDUNABON  I,29-15-02-010,"C.A.C SCHOOL, EDUNABON  II",110,289,1,60,2,1
OSUN,IFE NORTH,EDUNABON  II,29-15-03-001,"ST. PETER'S SCHOOL, EDUNABON",295,849,73,3,207,0
OSUN,IFE NORTH,EDUNABON  II,29-15-03-003,OJU-OJA EDUNABON II,114,346,43,5,62,0
OSUN,IFE NORTH,EDUNABON  II,29-15-03-004,OSASA'S COMPOUND EDUNABON I,129,395,51,1,72,0
OSUN,IFE NORTH,EDUNABON  II,29-15-03-006,EJEMU VILLAGE,109,305,36,0,69,0
OSUN,IFE NORTH,EDUNABON  II,29-15-03-007,MOROYIN/OGBIGBI,122,437,43,0,77,0
OSUN,IFE NORTH,EDUNABON  II,29-15-03-008,"ELERIN I,II &  III",84,167,37,1,41,0
OSUN,IFE NORTH,EDUNABON  II,29-15-03-009,APESIKITI/ALAWIYE,98,177,26,1,70,0
OSUN,IFE NORTH,EDUNABON  II,29-15-03-010,"EMMANUEL C & S PRY. SCHOOL, EDUNABON",274,644,125,0,118,0
OSUN,IFE NORTH,FAMIA,29-15-04-001,"ST. MARTIN'S SCHOOL, EGBEDA",136,342,42,0,91,0
OSUN,IFE NORTH,FAMIA,29-15-04-002,"OKUN-OMONI GRAMMAR SCHOOL, OKUU",277,780,127,0,132,0
OSUN,IFE NORTH,FAMIA,29-15-04-003,"ST. PAUL'S PRY. SCHOOL, FAMIA",331,991,182,2,134,0
OSUN,IFE NORTH,FAMIA,29-15-04-004,"ST. PHILLIP'S SCHOOL, IDI-IROKO",252,616,84,2,143,0
OSUN,IFE NORTH,FAMIA,29-15-04-005,ASABI VILLAGE,267,723,124,1,107,0
OSUN,IFE NORTH,FAMIA,29-15-04-006,"APOSTOLIC SCHOOL, BAALE-SANGO",214,525,126,1,78,0
OSUN,IFE NORTH,FAMIA,29-15-04-007,ONISORO VILLAGE,194,453,74,1,118,0
OSUN,IFE NORTH,YAKOYO,29-15-05-001,"ST. JOHN'S SCHOOL, YAKOYO",217,739,86,9,109,0
OSUN,IFE NORTH,YAKOYO,29-15-05-002,"L.A. SCHOOL, OKE-OSIN",211,575,104,6,67,1
OSUN,IFE NORTH,YAKOYO,29-15-05-003,"MATERNITY CENTRE, YAKOYO",170,419,69,7,70,0
OSUN,IFE NORTH,YAKOYO,29-15-05-004,POST OFFICE YAKOYO,214,599,81,7,87,0
OSUN,IFE NORTH,YAKOYO,29-15-05-005,"ST. JOHN'S SCHOOL, AYEDAADE",191,525,80,9,96,1
OSUN,IFE NORTH,YAKOYO,29-15-05-006,IYA OLOMO OKE-OSIN,188,525,74,7,96,0
OSUN,IFE NORTH,YAKOYO,29-15-05-007,ALANI AKINRINADE OPEN SPACE,224,664,102,9,83,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-001,"TOWN HALL, IPETUMODU",258,832,103,11,109,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-004,ISALE OLA/DELE,234,760,108,13,102,1
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-006,"THE APOSTOLIC SCHOOL, IPETUMODU",262,956,111,15,122,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-007,"CHRIST SCHOOL, II, IPETUMODU",298,940,108,13,148,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-008,"BAPTIST PRY. SCHOOL, IPETUMODU",161,491,72,7,69,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-009,ISALE OLA/OLOSE,98,628,32,1,55,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-011,"C.A.C SCHOOL, IPETUMODU",212,587,53,6,115,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-001,"MATERNITY CENTRE,IPETUMODU",228,784,70,13,122,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-002,"C.A.C. SCHOOL, BAAKUN/ IPETUMODU",270,731,77,19,159,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-003,"L.A. SCHOOL, ORUGUN, IPETUMODU",237,832,69,9,150,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-004,"AYETORO AREA, IPETUMODU",230,887,77,13,132,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-005,"ST. JOHN'S SCHOOL, OKE-OLA",276,1026,132,20,115,1
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-006,"A.U.D. SCHOOL, KOSO",234,750,98,11,90,1
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-007,"ISALE AAJE,IPETUMODU",250,778,122,7,100,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-008,"ORIGBO COMM. UNITY HIGH SCHOOL, IPETUMODU",200,791,79,22,90,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-009,AWOSUN VILLAGE,140,452,68,1,56,0
